,road_segment_id,road_segment_length,ST_NAME,speed_category,funclass_name,geometry,direction,ST_TYPE,ST_PRE,From,To,To_2,To_3,To_4
7373,1240755427,0.109982667,I-35E S,70,Interstate,"MULTILINESTRING ((2388626.8719951864 7120070.988827694, 2388062.1756113083 7120209.152968135))",W,Unknown,,,,,,
7374,1240755486,0.044738712,Hickory Creek,40,Arterial,"MULTILINESTRING ((2389299.054582014 7103073.218878138, 2389537.7574477075 7103076.344097975))",E,Rd,,Waterside,,,,
7375,1240755735,0.014291533,I-35E,40,Arterial,"MULTILINESTRING ((2382585.951877625 7122368.550029028, 2382530.1964776274 7122422.409894441))",NW,Unknown,N,,,,,
7376,1240755736,0.035418147,I-35E,40,Arterial,"MULTILINESTRING ((2382530.1964776274 7122422.409894441, 2382390.879085045 7122551.603056164))",NW,Unknown,N,,,,,
7377,1240756268,0.034175405,Shady Oaks,40,Arterial,"MULTILINESTRING ((2398912.440344427 7124144.06276966, 2398988.7512989417 7124156.000926105, 2399052.8290578234 7124167.7753254855, 2399092.5867666896 7124168.308142275))",E,Dr,,,,,,
7378,1240756269,0.060894358,Shady Oaks,40,Arterial,"MULTILINESTRING ((2399413.804284202 7124165.337601089, 2399285.258731098 7124170.890951353, 2399165.9368474237 7124172.929866137, 2399092.5867666896 7124168.308142275))",W,Dr,,TX-288-LOOP S,,,,
7379,1240756270,0.061515729,Shady Oaks,40,Arterial,"MULTILINESTRING ((2396964.8402917935 7123619.544779434, 2397074.940439587 7123621.013237464, 2397258.149387441 7123645.289113973, 2397288.6841864837 7123649.335194987))",E,Dr,,,,,,
7380,1240756271,0.408240747,Shady Oaks,40,Arterial,"MULTILINESTRING ((2396964.8402917935 7123619.544779434, 2396955.6652792455 7123619.422424966, 2396842.3612859896 7123628.827407773, 2396725.7081028037 7123660.0196406795, 2396614.9294364327 7123709.483480079, 2396510.1223723814 7123769.9429945685, 2396398.666109077 7123870.338690476, 2396311.967618689 7123949.2329334915, 2396216.239947482 7124017.091459586, 2396120.7547792667 7124066.7605869705, 2396028.5218356107 7124101.918945421, 2395908.8612936083 7124129.4355194755, 2395774.199813802 7124134.92154853, 2395673.42140046 7124122.6657191785, 2395429.2416337584 7124083.034279857, 2395267.4420175855 7124059.053185331, 2395038.504505892 7124023.265777411, 2394962.1918932735 7124011.337004099))",W,Dr,,,,,,
7381,1240756472,0.022990727,Fort Worth,40,Arterial,"MULTILINESTRING ((2384731.6088481112 7115181.021309888, 2384752.080442391 7115254.057395667, 2384766.8106560213 7115297.910754004))",N,Dr,,Mission,,,,
7382,1240757217,0.019883872,University,35,Highways,"MULTILINESTRING ((2383143.7449083133 7132949.429353966, 2383162.042638745 7132953.304152542, 2383247.416332139 7132972.599342262))",E,Dr,W,,,,,
7383,1240757218,0.025476211,University,35,Highways,"MULTILINESTRING ((2383247.416332139 7132972.599342262, 2383381.5680783424 7133003.440524318))",E,Dr,W,Fulton,,,,
7384,1240757753,0.016155646,University,35,Highways,"MULTILINESTRING ((2383379.356463297 7132937.917478451, 2383461.625626241 7132960.811720604))",E,Dr,W,Fulton,,,,
7385,1240765807,0.033554034,I-35E,40,Arterial,"MULTILINESTRING ((2382390.879085045 7122551.603056164, 2382301.153579529 7122630.495650431, 2382254.761777323 7122669.922350316))",NW,Unknown,N,,,,,
7386,1240765808,0.004349597,I-35E,40,Arterial,"MULTILINESTRING ((2382254.761777323 7122669.922350316, 2382242.3875261247 7122680.678678773, 2382236.2238265313 7122684.237867106))",NW,Unknown,N,,,,,
7387,1240792124,0.045360083,Country Club,40,Arterial,"MULTILINESTRING ((2384068.143801464 7108754.051608685, 2384065.039658561 7108994.154677067))",N,Rd,,,,,,
7388,1240792125,0.102526215,Country Club,40,Arterial,"MULTILINESTRING ((2384065.039658561 7108994.154677067, 2384054.9721412375 7109536.166100603))",N,Rd,,Sanders,,,,
7389,1240792127,0.014291533,Country Club,40,Arterial,"MULTILINESTRING ((2384034.8423774736 7111093.199326508, 2384034.6542487605 7111107.751045062, 2384033.8547017137 7111169.595850211))",N,Rd,,Wintercreek,,,,
7390,1240792128,0.049088309,Country Club,40,Arterial,"MULTILINESTRING ((2384033.8547017137 7111169.595850211, 2384027.408886833 7111431.487258682))",N,Rd,,,,,,
7391,1240811197,0.118681861,Heritage,30,Local,"MULTILINESTRING ((2376426.465737493 7129978.031102487, 2376419.149122186 7130072.54090309, 2376402.3822217453 7130188.762102926, 2376369.54164658 7130366.634850931, 2376349.6711770385 7130486.455253809, 2376351.2969338163 7130599.27147053))",N,Trl,,Panhandle,Linden,,,
7392,1240811198,0.110604038,Panhandle,30,Local,"MULTILINESTRING ((2375510.743713707 7129598.9204020975, 2375562.5413731234 7129614.130994669, 2375644.6399798435 7129651.557092108, 2375929.4857447306 7129858.928270208, 2376005.375521138 7129903.553688812))",NE,Dr,,Panhandle,,,,
7393,1241043937,0.053437906,Texoma,30,Local,"MULTILINESTRING ((2370646.3346187314 7100400.332408867, 2370408.6715330565 7100557.45460237))",NW,Ln,,,,,,
7394,1241044270,0.019883872,University,45,Highways,"MULTILINESTRING ((2373874.394753791 7133005.757222161, 2373767.2924058693 7133011.682823892))",W,Dr,W,I-35,,,,
7395,1241044271,0.008699194,University,45,Highways,"MULTILINESTRING ((2374015.1290361364 7133000.256567611, 2374064.0481487107 7133000.874215974))",E,Dr,W,I-35,,,,
7396,1241044272,0.026097582,University,45,Highways,"MULTILINESTRING ((2374015.1290361364 7133000.256567611, 2373963.1065537264 7133003.238387013, 2373908.0266380287 7133006.181700039, 2373874.394753791 7133005.757222161))",W,Dr,W,I-35 N,I-35 S,,,
7397,1241044296,0.013670162,McCormick,40,Arterial,"MULTILINESTRING ((2382234.303147504 7122833.3940460915, 2382233.366230846 7122906.153162384))",N,St,,,,,,
7398,1241044297,0.008077823,McCormick,40,Arterial,"MULTILINESTRING ((2382236.2238265313 7122684.237867106, 2382235.661676589 7122727.893332818))",N,St,,,,,,
7399,1241044298,0.019883872,McCormick,40,Arterial,"MULTILINESTRING ((2382235.661676589 7122727.893332818, 2382235.333755783 7122753.359021653, 2382234.677914156 7122804.290400421, 2382234.303147504 7122833.3940460915))",N,St,,,,,,
7400,1241044348,0.007456452,Fort Worth,40,Arterial,"MULTILINESTRING ((2384649.165798077 7120837.902774139, 2384667.046228631 7120874.519937913))",NE,Dr,,I-35E,,,,
7401,1241044349,0.03106855,Fort Worth,40,Arterial,"MULTILINESTRING ((2384667.046228631 7120874.519937913, 2384693.86679628 7120929.445703622, 2384717.6758059575 7120980.693925513, 2384738.520407234 7121024.626648234))",NE,Dr,,I-35E S,I-35E N,,,
7402,1241044350,0.008077823,Fort Worth,40,Arterial,"MULTILINESTRING ((2384738.520407234 7121024.626648234, 2384759.4120791866 7121064.921437168))",NE,Dr,,I-35E,,,,
7403,1241044351,0.006835081,Fort Worth,40,Arterial,"MULTILINESTRING ((2384683.1831629504 7121045.741199937, 2384698.051976301 7121078.680820623))",NE,Dr,,I-35E,,,,
7404,1241044352,0.011184678,Fort Worth,40,Arterial,"MULTILINESTRING ((2384600.039718161 7120851.820797017, 2384623.801823802 7120906.70689546))",NE,Dr,,I-35E,,,,
7405,1241044353,0.028583066,Fort Worth,40,Arterial,"MULTILINESTRING ((2384623.801823802 7120906.70689546, 2384641.635127208 7120946.961994844, 2384662.3856189204 7120998.170564191, 2384683.1831629504 7121045.741199937))",NE,Dr,,I-35E S,I-35E N,,,
7406,1241044879,0.029825808,Fort Worth,45,Arterial,"MULTILINESTRING ((2381598.3068142165 7111389.259576481, 2381703.892763259 7111507.049924318))",NE,Dr,,,,,,
7407,1241044880,0.060272987,Fort Worth,45,Arterial,"MULTILINESTRING ((2381320.4304685895 7111105.52222181, 2381362.7031117547 7111149.727599358, 2381543.937042751 7111333.982810434))",NE,Dr,,,,,,
7408,1241044881,0.014291533,Fort Worth,45,Arterial,"MULTILINESTRING ((2381543.937042751 7111333.982810434, 2381574.1580792866 7111363.47946875, 2381598.3068142165 7111389.259576481))",NE,Dr,,,,,,
7409,1241063066,0.014291533,University,45,Highways,"MULTILINESTRING ((2374609.1471620277 7132938.628804186, 2374532.664911406 7132941.300452374))",W,Dr,W,,,,,
7410,1241063067,0.004349597,University,45,Highways,"MULTILINESTRING ((2374508.2053098697 7132940.991262018, 2374532.664911406 7132941.300452374))",E,Dr,W,,,,,
7411,1241209859,0.027340324,Londonderry,30,Local,"MULTILINESTRING ((2389774.9817105355 7118601.48709133, 2389921.804834486 7118603.412268181))",E,Ln,,Camden,,,,
7412,1241209860,0.037903631,Londonderry,30,Local,"MULTILINESTRING ((2389921.804834486 7118603.412268181, 2390123.686615548 7118606.06048173))",E,Ln,,Westminster,Westminister,,,
7413,1241733185,0.079535488,I-35E N,70,Interstate,"MULTILINESTRING ((2382182.169617318 7122843.638443425, 2382080.16498425 7122926.01211399, 2381848.4913843507 7123101.320179951))",NW,Unknown,,,,,,
7414,1241733186,0.065865326,I-35E N,70,Interstate,"MULTILINESTRING ((2382553.257644491 7122531.863829739, 2382413.9874868314 7122657.4189443905, 2382290.291610332 7122761.343876866))",NW,Unknown,,,,,,
7415,1241733187,0.025476211,I-35E N,70,Interstate,"MULTILINESTRING ((2382290.291610332 7122761.343876866, 2382234.677914156 7122804.290400421, 2382182.169617318 7122843.638443425))",NW,Unknown,,,,,,
7416,1242380244,0.05592339,Stuart,30,Local,"MULTILINESTRING ((2389703.8612176054 7141982.106657387, 2389706.0612657103 7142280.501662435))",N,Rd,,Hercules,,,,
7417,1242380245,0.050952422,Stuart,30,Local,"MULTILINESTRING ((2389706.0612657103 7142280.501662435, 2389705.5864384724 7142549.752735096))",N,Rd,,Camelot,,,,
7418,1242997716,0.077050004,Mayhill,40,Arterial,"MULTILINESTRING ((2401672.0210586283 7127736.056642606, 2401681.816552511 7128143.711726308))",N,Rd,N,Mills,,,,
7419,1243338248,0.022369356,Nolen,30,Local,"MULTILINESTRING ((2391889.906062832 7133849.464114073, 2391891.380878298 7133969.557241307))",N,Cir,,,,,,
7420,1243338249,0.021126614,Nolen,30,Local,"MULTILINESTRING ((2391891.380878298 7133969.557241307, 2391892.9515835145 7134082.374447543))",N,Cir,,,,,,
7421,1243475665,0.065243955,Edgewood,30,Local,"MULTILINESTRING ((2390434.9220144907 7135900.67888241, 2390104.652283563 7135903.618844633, 2390089.270932795 7135910.694129872))",W,Pl,,Northwood,Oakridge,,,
7422,1243475974,0.055302019,Glenwood,30,Local,"MULTILINESTRING ((2391551.3443797017 7135176.729612549, 2391553.5773317404 7135471.485555764))",N,Ln,,Greenwood,Kayewood,,,
7423,1243475975,0.005592339,Glenwood,30,Local,"MULTILINESTRING ((2391553.5773317404 7135471.485555764, 2391553.146051395 7135504.2272703685))",N,Ln,,Kayewood,,,,
7424,1243476252,0.042253228,Emerson,30,Local,"MULTILINESTRING ((2393059.1176798185 7137005.0111299325, 2393104.3964527873 7137049.272995815, 2393240.8093823846 7137138.403351323))",NE,Ln,,Emerson,,,,
7425,1243476253,0.009941936,Emerson,30,Local,"MULTILINESTRING ((2393240.8093823846 7137138.403351323, 2393283.1750246026 7137171.7111339215))",NE,Ln,,,,,,
7426,1243476884,0.078914117,Windsor,30,Local,"MULTILINESTRING ((2397569.028988587 7138382.125552909, 2397293.8564940053 7138382.088847605, 2397217.336054055 7138388.344455819, 2397152.9948119093 7138398.401422778))",W,Dr,E,Saints,Armstrong,,,
7427,1243476885,0.143536701,Windsor,30,Local,"MULTILINESTRING ((2397569.028988587 7138382.125552909, 2397636.281497569 7138383.024164337, 2397688.200724833 7138387.356607514, 2397739.9740636777 7138402.603029945, 2397898.1075008833 7138466.573497733, 2397968.1735013993 7138485.70350356, 2398050.564423533 7138497.721284823, 2398285.6552264434 7138522.69835749, 2398310.1592673613 7138519.387690211))",E,Dr,E,Armstrong,Dominion,,,
7428,1243476886,0.02485484,Megan,30,Local,"MULTILINESTRING ((2398895.6151701934 7137268.26766388, 2398763.8213438923 7137291.971991445))",W,St,,Province,Megan,,,
7429,1243476887,0.141672588,Megan,30,Local,"MULTILINESTRING ((2398763.8213438923 7137291.971991445, 2398588.8394880104 7137344.207365165, 2398511.9265998118 7137379.563576534, 2398441.079227916 7137418.639785794, 2398373.142963093 7137468.670957773, 2398314.377953039 7137518.825014866, 2398258.5727701765 7137576.296014335, 2398211.8901185403 7137637.527786121, 2398174.2326146723 7137709.796216705))",NW,St,,Megan,,,,
7430,1243492669,0.144158072,Armstrong,30,Local,"MULTILINESTRING ((2398102.550119069 7138039.951148621, 2397907.8285881835 7137968.213241047, 2397852.9490093645 7137956.563645828, 2397800.9804715756 7137955.868901288, 2397608.3425650885 7137956.932957416, 2397586.7979343166 7137967.560932119, 2397577.3353823926 7137989.266186713, 2397568.450933541 7138196.548488362))",W,St,,Megan,Armstrong,,,
7431,1243549997,0.103147586,Poinsettia,30,Local,"MULTILINESTRING ((2394927.132419503 7142083.794152381, 2394866.09743115 7142075.706429538, 2394379.908053251 7142083.808928881))",W,Blvd,,Harvest Glen,Poinsettia,Brian,,
7432,1243549998,0.034175405,Poinsettia,30,Local,"MULTILINESTRING ((2394927.132419503 7142083.794152381, 2394981.812627969 7142109.990684922, 2395030.18630201 7142150.658018054, 2395066.2852462544 7142194.80098206))",NE,Blvd,,Poinsettia,,,,
7433,1243555046,0.073943149,Camino Real,30,Local,"MULTILINESTRING ((2403666.30062803 7111913.336076408, 2403679.337570441 7112306.478001056))",N,Trl,,Pockrus Page,Soledad,,,
7434,1243852255,0.119924603,Heritage,30,Local,"MULTILINESTRING ((2376392.8768775207 7129973.966008411, 2376379.352525982 7130075.6741231885, 2376331.038695235 7130267.904693142, 2376311.445436016 7130365.8972320985, 2376301.1639026864 7130453.092301144, 2376299.3164903545 7130598.61152036))",N,Trl,,Panhandle,,,,
7435,1244086992,0.14912904,Burr Oak,30,Local,"MULTILINESTRING ((2408875.045984087 7112093.438842118, 2408786.272542246 7112095.861207665, 2408740.231536614 7112106.146263573, 2408700.1599511276 7112127.428871098, 2408659.938957402 7112159.625210685, 2408285.2680187416 7112481.968160347, 2408223.9805208 7112488.406752282))",NW,Dr,,,,,,
7436,1244086993,0.008699194,Castle Pines,30,Local,"MULTILINESTRING ((2408872.634526845 7112046.104308404, 2408875.045984087 7112093.438842118))",N,Ln,,,,,,
7437,1244086994,0.021747985,Castle Pines,30,Local,"MULTILINESTRING ((2408875.045984087 7112093.438842118, 2408879.569798734 7112209.935275841))",N,Ln,,Echo Hill,,,,
7438,1244093744,0.034796776,Dolores,30,Local,"MULTILINESTRING ((2405277.2963726455 7112033.429798113, 2405090.5716691376 7112038.169971032))",W,Pl,,Fox Sedge,Arroyo,,,
7439,1244093745,0.024233469,Dolores,30,Local,"MULTILINESTRING ((2405090.5716691376 7112038.169971032, 2404961.9763848106 7112043.700559756))",W,Pl,,Fox Sedge,Harbour Mist,,,
7440,1244093746,0.057166132,Dolores,30,Local,"MULTILINESTRING ((2405580.3293665578 7112026.63360483, 2405555.952776277 7112019.024974105, 2405277.2963726455 7112033.429798113))",W,Pl,,Carmel Hills,Arroyo,,,
7441,1244233454,0.092584279,Pepperidge,30,Local,"MULTILINESTRING ((2350016.9485169146 7100509.136450408, 2349747.1013091966 7100807.928598673, 2349707.0127592073 7100832.922557911, 2349670.114163477 7100847.038973329))",NW,Ave,,,,,,
7442,1244301587,0.006835081,Wheeler Ridge,30,Local,"MULTILINESTRING ((2396051.8424961525 7105789.341570334, 2396023.9635173334 7105814.440606413))",NW,Cir,,Wheeler Ridge,,,,
7443,1244301588,0.00621371,Wheeler Ridge,30,Local,"MULTILINESTRING ((2396023.9635173334 7105814.440606413, 2396020.468060508 7105847.141023571))",N,Cir,,Wheeler Ridge,,,,
7444,1244434370,0.025476211,Blackberry,30,Local,"MULTILINESTRING ((2387641.9292851314 7106453.597801918, 2387696.9138926365 7106461.591840297, 2387776.5680284556 7106455.353587929))",E,Way,,Thistle Hl,,,,
7445,1244714007,0.052195164,I-35E N,70,Interstate,"MULTILINESTRING ((2395856.8418560596 7116080.219711128, 2395742.350961516 7116176.938648087, 2395646.4083903856 7116259.350262329))",NW,Unknown,,,,,,
7446,1244714008,0.089477424,I-35E N,70,Interstate,"MULTILINESTRING ((2395646.4083903856 7116259.350262329, 2395500.8450947655 7116392.0427117795, 2395296.4370251433 7116578.532724716))",NW,Unknown,,,,,,
7447,1244714015,0.029204437,I-35E N,70,Interstate,"MULTILINESTRING ((2400419.592363362 7112371.663376439, 2400295.945296448 7112464.604640496))",NW,Unknown,,,,,,
7448,1244714016,0.01242742,I-35E N,70,Interstate,"MULTILINESTRING ((2400295.945296448 7112464.604640496, 2400243.349084044 7112507.560835616))",NW,Unknown,,,,,,
7449,1244714021,0.215615737,I-35 N,70,Interstate,"MULTILINESTRING ((2372490.9731023703 7152542.101945265, 2372490.423670932 7152585.758360877, 2372484.2425661986 7153076.893120147, 2372482.7530460106 7153680.884092335))",N,Unknown,,,,,,
7450,1244714044,0.013048791,I-35 N,70,Interstate,"MULTILINESTRING ((2374145.145407601 7132390.618804183, 2374125.9274955955 7132459.508896965))",N,Unknown,,,,,,
7451,1244714046,0.021747985,I-35 N,70,Interstate,"MULTILINESTRING ((2373880.077525507 7133282.360192776, 2373848.080082077 7133394.752019995))",N,Unknown,,,,,,
7452,1244714047,0.022369356,I-35 N,70,Interstate,"MULTILINESTRING ((2373848.080082077 7133394.752019995, 2373812.979548562 7133510.7432954125))",N,Unknown,,,,,,
7453,1244714053,0.029204437,I-35E N,70,Interstate,"MULTILINESTRING ((2395296.4370251433 7116578.532724716, 2395181.8529732856 7116682.529532956))",NW,Unknown,,,,,,
7454,1244714054,0.041010486,I-35E N,70,Interstate,"MULTILINESTRING ((2395181.8529732856 7116682.529532956, 2395020.805429662 7116829.572810795))",NW,Unknown,,,,,,
7455,1244714062,0.049088309,I-35E N,70,Interstate,"MULTILINESTRING ((2393333.025710638 7118368.160235052, 2393209.277844906 7118472.042864429, 2393134.9525907827 7118540.193362777))",NW,Unknown,,,,,,
7456,1244714063,0.013670162,I-35E N,70,Interstate,"MULTILINESTRING ((2393134.9525907827 7118540.193362777, 2393079.2208727426 7118590.396868373))",NW,Unknown,,,,,,
7457,1244714066,0.119924603,I-35 N,70,Interstate,"MULTILINESTRING ((2372655.8171049994 7144058.958875034, 2372638.875073779 7144433.52059812, 2372632.567586958 7144691.781286422))",N,Unknown,,,,,,
